Sample0	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80	Sample81	Sample82	Sample83	Sample84	Sample85	Sample86	Sample87	Sample88	Sample89	Sample90	Sample91	Sample92	Sample93	Sample94	Sample95	Sample96	Sample97	Sample98	Sample99
Gene331	0.141205748571954	0.505050412735117	0.448458382132669	0.52195385806994	0.235371558275944	0.58033545328533	0.774118187325206	0.843277204841887	0.646609626068433	0.452224733439717	0.541958365512672	0.715863185546555	0.580769212382729	0.798847735925404	0.768669867931454	0.428076093946422	0.60688321140555	0.424803086439941	0.807449893797104	0.857017509400972	0.377933456564018	0.672821363338254	0.382603196928435	0.86664553290318	0.498532625664442	0.434253133248659	0.452751743407145	0.690313743621677	0.557472924147585	0.489586107887507	1.04259158927276	1.00614639963723	0.155213601919248	0.524021937559206	0.711463257363303	0.694178030920248	0.939604282953216	0.760977194747766	0.764860236889881	0.635755393667076	0.676400849847018	0.561133694069314	0.571288207659914	0.310514874928397	0.567336919786365	0.178841963024666	0.517397010977187	0.258409174773664	0.969983914658047	0.264194578808851	0.0793033315147428	0.329779326990077	0.658581648283167	0.65320278922012	0.832801263337239	0.126022863850108	0.463994264057488	0.404106352028954	0.432295489066163	0.222591281328719	0.538903505226483	0.556259691311767	0.346374128400674	0.849126561808642	0.769148818767649	0.294283405194528	0.531915250519755	0.887512918156217	0.612308107940063	0.226670327757352	0.148486455882826	0.537079253659309	0.884108123881055	0.478607693616851	0.648981131937307	0.892946798709134	0.39232375845177	0.46616534454961	0.798421216438747	0.335903427600726	0.0682878239625146	0.393667173042577	1.02407342417968	0.309952265521347	0.596041200594965	0.263224764543567	0.327434855545491	0.556688252465757	0.612929386593054	0.512183013698167	0.42080462333853	0.754382732170449	0.27709806501426	0.117903540326786	0.233829560164693	0.86364662815295	0.682260109691901	0.409328289646677	0.785868686770093	0.268950155913482
Gene332	0.281860044267281	0.156218615160299	0.209025489486587	0.443336120639432	0.205492462815291	0.250928023526276	0.394444684926506	0.194360043001218	0.217774282951433	0.406279871530242	0.16362377465867	0.29174074680068	0.354190939023314	0.239850191092567	0.303921390526085	0.34861182923399	0.27440814371747	0.0614242096486146	0.217655906841951	0.136137595422001	0.231405211986903	0.164906021141828	0.403161530877134	0.287852537717428	0.303389211762423	0.181969813209846	0.177010452395734	0.128271024833182	0.27757685816097	0.0711604620661483	0.240014481905064	0.35249015614775	0.334436675294162	0.299411948066574	0.162341988780979	0.201023814488504	0.405573619349646	0.260745614713125	0.271584580097081	0.338426980950415	0.0680568571430138	-0.00448701805706136	0.224651734676177	0.297282408907047	0.270192011962336	0.177269074138775	0.264990213181743	0.282278432860469	0.296742962953857	0.200537822568173	0.270642768243243	0.449200060740075	0.182233970218318	0.359880087496713	0.295344762874328	0.286208931937989	0.153419785744123	0.27251183652774	0.524645932172415	0.324990030547679	0.290701129230589	0.267856223440542	0.124830396930579	0.628108593296629	0.409786039334568	0.269741545964001	0.400774887081164	0.244699534235593	0.368511891416401	0.162102736297194	0.127603549217866	0.157660113659733	0.219975835628313	0.330444649456864	0.329578048215419	0.0965853055288844	0.250424354058234	0.493310522038474	0.381532702115424	0.366825958920493	0.291648216166888	-0.143581054195613	0.259522630952339	0.308619755281017	0.23860850022573	0.255566697814721	0.232717697021283	0.19534731781405	0.288083973039379	0.15290762005695	0.32120479816012	0.205287504883395	0.52270767995715	0.350281280988	0.32823825336908	0.285875183322539	0.388001217334884	0.0881762284044951	0.339662814800904	0.370220949659833
Gene333	0.525355592998061	0.3382655127346	0.580412720753487	0.547166269451584	0.612373550884129	0.381260701287842	0.368556796751797	0.685733340007469	0.706715084402373	0.483096085175321	0.703334462180028	0.669580059126068	0.0568687187716122	0.322574082056192	0.342985315389332	0.400375866970615	0.325361968153154	0.132629850619143	0.671567512548104	0.33271317837222	0.596708865226628	0.289151172274658	0.891110636559322	0.669823218663341	0.439299878962397	0.269839099607758	0.274625411542857	0.529096761772229	0.409074842332371	0.128240710068345	0.473417681552845	0.383470961289195	0.623306226895624	0.668047054893136	0.360703861259555	0.439089380563414	0.315705343696546	0.94353045350437	0.573534687515621	0.495329642110462	0.448166026489722	0.547073902979288	0.666978474259605	0.232366466050782	0.820682966895255	0.0348432736298618	0.882520013052615	0.523120050185393	0.486895277064099	0.749952575913384	0.371313480366986	0.156212092736523	0.786119905251188	0.593902199057509	0.559997528768989	0.426713648648826	0.613091235227437	0.524902644989644	0.562129607325529	0.00306115252828178	0.540170137996104	0.672641720709689	0.128409266396937	0.469745360684922	0.908433987250375	0.493638374406105	0.778808481114987	0.78573910594131	0.22008793789129	0.405200062101828	-0.0638532524756341	0.504768605234252	0.355760183519762	0.203724194404257	0.886314676766706	0.0360022179362633	0.47817904490925	0.213797311216913	0.301215446635639	0.718046759199261	0.0240889123914461	0.378870550634948	0.255757469016596	0.926519108417186	0.593882780762148	0.0941806158569926	0.535389338909879	0.174147221376281	0.656128737709216	0.560180905420819	0.636746601053006	0.591864443262925	0.239540086567113	0.388513227582967	0.741801525342723	0.31482023812752	0.21258607140548	0.291743447506086	0.120748570100217	0.448787363185913
Gene334	0.388753529251538	0.417409321924091	0.557936772222999	0.38775926511094	0.317757747569375	0.761521282351613	0.867550895017039	0.210414536928693	0.300991763856952	0.639663468007966	0.0664311170221549	0.15762724181085	0.147869855671745	0.637285361228713	0.786496496283422	0.414854510638447	0.248829728882984	0.829398160699115	0.14474923498126	0.701751020723798	0.505648880745995	0.416212598373733	0.469551450505373	0.674650384896128	0.384134373753362	0.913545692427808	0.637497681950394	0.733894222706703	0.63441091307208	0.233972665958539	0.615674923607916	0.427875659723411	0.640739558723912	0.194700452077358	0.996683276597248	0.408791308240664	0.30901675800151	0.127650582142265	0.423762240741043	0.389102581485969	0.486651156331209	0.650091910821449	0.508635480373807	0.567151998393492	-0.0191383023474459	0.387299897724387	0.883272565439492	0.0463988212364539	0.372582844352329	0.205235043335462	0.285699712938489	0.274120837645899	0.885633450096929	0.142583971906938	0.882242768370026	0.352359440544094	0.858061246759733	0.832446242309986	0.664325384732175	0.178115275072865	0.549093588360012	0.879128641829545	0.235579841570834	0.599368470130007	0.386378906466007	0.406206099500673	0.511558123826295	0.554213588493503	0.64771818820543	0.308410907042374	0.783641369565021	0.132969709573425	0.349333255922247	0.61457114753021	0.279881369121428	0.642345052730485	0.356477592203198	0.522900572808314	0.196301845169576	0.477411096903025	0.520018271423005	0.516742606464016	0.421899333052938	0.404679881591863	0.354083992417883	0.569027716647687	0.644558067495543	0.119003353230801	0.100274303420528	0.43522730605069	0.758857295467514	0.353628854049991	0.755431152222596	0.70892833594218	0.141429029054095	0.811609904523297	0.284246595428679	0.0607752312947441	0.31222088608464	0.811358558915579
Gene335	0.250321993446932	0.0331187748319242	0.0928196544441132	0.666273526074829	0.942906266175018	0.184591683319931	0.384970303947579	0.83645748627225	0.628447174344416	0.396688731600103	0.443171088857271	0.18260412035967	0.715182949270025	0.35151740162591	0.287915662858135	0.155395385438696	0.478141885105278	0.64218404393502	0.255388695151053	0.608263056587827	0.253645753294492	0.199147122651818	0.731851816292784	0.611092119691973	0.729643433871263	0.243128976710629	0.799743445250049	0.601236672120055	0.862467609373844	0.338728423202166	0.756976074376248	0.363571380409903	0.883506200182816	0.76158049811542	0.762613491931041	0.549543305010416	0.751809695747216	0.324555393307801	0.233612315524823	0.784040782539374	0.361932019043059	0.155637345165995	0.689243199426679	0.134668139516236	0.145548507613325	0.676253174483763	0.493699186377539	0.770830563845712	0.79970276724978	0.142316781188857	0.25816126365401	0.641841181353617	0.205285355581091	0.349619012147987	0.248095333076877	0.52852681376868	0.399711842630721	0.24159961044908	0.649548166149999	0.799272791967415	0.540290364086859	0.681545461646708	0.77580249269448	0.436431787303305	0.968625110082972	0.320918454227798	0.67017617057464	0.585430464650643	0.739608943398464	0.775550568008454	0.105627668405393	0.852735904665338	0.794838784175164	0.707376574436172	0.72705626471493	0.638281458169385	0.7154846980697	0.756632002917392	0.236731849208445	0.55439332590747	0.55039474653526	1.15655055263431	0.210569185199185	0.563472660715658	0.68795385365713	0.357951078089511	0.813949829091796	0.739610148982662	0.620807527671861	0.786700695077148	0.652575597026951	0.498083536317824	0.951635906426506	0.626181451278041	0.705044470799988	0.15014886354501	0.441121599912742	0.264176694979787	0.0146764264698082	0.959796387136213
Gene336	0.800907835541462	0.917462518448442	0.0572536002729124	0.306781917033934	0.797714848797798	0.600510138316036	0.69026054439564	0.272176909594125	0.34663328012821	0.459935113446011	0.787204395342771	0.698981509910725	0.300276399679362	0.143078383155	0.444811163182307	0.208478143259561	0.377169343855277	0.326302528001802	0.952756433955651	0.479972180068715	0.526789426809377	0.80117800680912	0.183922240337037	0.676056015741746	0.610737190294681	0.0690407585775929	0.543842212768351	0.463057742858109	0.72356609487983	0.278182811839667	0.407048689217008	0.759414189410825	0.707445264741676	0.862727501123824	0.0543132749484505	0.299628713477337	0.182483388899676	0.733769953822863	0.629051449838454	0.25887664852396	0.950153624522364	0.441586420798418	0.686768312228658	0.653533032094862	0.393605174113861	0.906754170066952	0.286585334909752	0.603440045162903	0.799746950438392	0.233754872958803	0.725000787451063	0.610375981161181	0.410156755214346	0.222713435756535	0.45387952818154	0.360222155576525	0.661761726268415	0.510948011586816	0.59255997830481	0.779562762273102	0.527298263012238	0.161101433229052	0.792141292080427	0.341878785933308	0.0654364945009779	0.571556835831209	0.467916251512258	0.230346807399944	0.328146233501143	0.360720660671704	0.323693116247131	0.626109613371413	0.554945145420229	0.652694406762523	0.728429746499276	0.4104353377218	0.579045340076114	0.000493833970232241	0.544107881860609	0.126659738981529	0.327144235237255	0.744329582363535	0.407943263666384	0.6634841901199	0.742343987605295	0.652507555612178	0.527416955390427	0.416988300780675	0.951554091508773	0.0538426967459743	0.428602559345838	0.761427525833542	0.563611432594153	0.344277067028724	0.855807236215256	0.160376347918242	0.24139643395139	0.109146515271083	0.560898352583699	0.759485976890425
Gene337	0.870016498363779	0.154495156629731	0.0576987946295175	0.334750642643297	0.209410077577518	0.396670031273076	0.44084978293991	0.96301307169921	0.532312836502725	0.0888632203149237	0.380481166843623	0.272096631607502	0.395957807755893	0.510069553539474	0.465882117950135	0.572582405276325	0.765489250540245	0.408891485525306	0.909141084661787	0.318406506563557	0.37064010052859	0.280786940381331	0.935600711793373	0.251020005368732	0.536139525961302	0.794075693264859	0.369151343022394	0.41155737607506	0.105129626014735	0.734437338656895	0.525814864349261	0.854291032444869	0.598619897274919	0.500967167257133	0.483209330688611	0.154927806126973	0.325619865452905	0.489719394257624	0.826965940392783	0.0207560873023846	0.650672327983588	0.530995175226286	0.641003303184636	0.316039299865242	0.686625319480401	0.829148940431114	0.391893658053864	0.149722786447334	0.141001023965921	0.481453549384541	0.703771123050268	0.738585449961843	0.371369386511099	0.516646672225592	0.689435739642634	0.581472031803939	1.03385144491805	0.401595739934071	0.188495474902613	0.261083289331593	0.75606296201341	0.667180827394495	0.531462766211488	0.969610789428764	0.106207371517912	0.458263259250458	0.806694260156121	0.13889381936793	0.490884184537527	0.589684424093465	0.429117811766245	0.323762767649696	0.647230876732127	0.579367627297476	0.127547776761949	0.374953984106939	0.382992013026523	0.660205036019125	0.887010422665094	0.648350098559682	0.805087824050398	0.817786315337229	0.82517449896786	0.274889905067084	0.580220142014961	0.183749081128172	0.539517516894391	0.540764874443628	0.189527780048062	0.566766071263086	0.48848952339418	0.138359584046187	0.474231089029567	0.391024107782261	0.488651658571117	0.495379910580291	0.652561163930173	0.866341985173794	0.286043694911759	0.583046539129158
Gene338	0.395171167362434	0.579945617179205	0.386367395177562	0.332951249881038	0.390296950975176	0.217408108224862	0.669170122847374	0.970033043306192	0.327638370794609	0.279760982223002	0.545905544823499	0.235688208090541	0.87910950545812	0.434047818275639	0.524337893542965	0.391680457578592	0.11247081300022	0.602333478289428	0.765643167155138	0.133981306063917	0.616585288896322	0.165728856737518	0.469218832899599	0.477799359950236	0.487899336595926	0.88196931156805	0.551659852355853	0.323831843973921	0.555621119693177	0.821017348596708	0.773224263550109	0.38680897610101	0.678387517157149	0.520926409663675	0.597551667505066	0.439137507689534	0.81730135321469	0.723568547045475	0.20973583285358	0.218417329524349	0.369974283057853	0.494306738174267	0.488839427722631	0.496781772326086	0.631858878032482	0.339969752467185	0.446964241629937	0.470909548942132	0.708633642175356	0.560088896416703	0.764227696034135	0.28535464704267	0.502985076776164	0.583114102767476	0.168575174415268	0.512421684482942	0.821638327270472	0.718638161591982	0.89929686844726	0.284667456130374	0.667053416556652	0.713125072720628	0.373666287394709	0.42452890175633	0.291658126733392	0.426480940968552	0.594661960816922	0.71445702680713	0.91871939261638	0.7125865417613	0.762439304286161	0.966782757150196	0.619106356026358	0.404184618162825	0.456608518339719	0.273053714726913	0.413458695060492	0.867779498768955	0.945072376037856	0.0394321476496331	0.443482334441902	0.50657137599735	0.862471129214402	0.757706868175763	0.858773691104583	0.378013422028669	0.786620845180219	0.541802021145253	0.397021862600889	0.837784570768292	0.668372159576607	0.643664281527947	0.632134367907186	0.959443649906852	0.218812197916068	0.319666774111124	0.850273949240089	0.61517333402124	0.482709880301315	0.543359787162007
Gene339	0.271745511923965	0.439362766040988	0.661934147201952	0.712221696091252	0.0988617808082254	0.338197497179588	0.52592720290617	0.92834399768471	0.179479424735994	0.539597944452874	0.680069707923691	0.400657783032561	0.617746288436605	0.445891047203882	0.33565443546506	0.337633498383138	0.570248458078298	0.93865912696543	0.375815368440176	0.400424579697549	0.625907764532491	0.486885278937132	0.456817735135968	0.372976324079805	0.679912699147743	0.660996680952376	0.83263276822592	0.739869349712713	0.713859240707598	0.444310976557794	0.364979539988991	0.637939318177913	0.872726970249843	0.499539660001042	0.924162700164135	0.227249195042358	0.0747800539502018	0.299878447692809	0.240113889310202	0.787172664162791	0.766354836277027	0.335017132094653	0.895790973887531	0.559521484527044	0.648117254556924	0.705822828607842	0.448927621791374	0.405396934608747	0.512474289550679	0.761925575112299	0.23953692902079	0.917744147079326	0.209319527917866	0.560533615414805	0.183431941259628	0.361906229165057	0.284609364806487	0.895174701656017	0.507207506082591	0.583825921153643	0.280837477411915	0.470678124869474	0.513485034832307	0.906740597415681	0.539905387893511	0.516546510268801	0.527054267429955	0.520370666599938	0.46757024589172	0.309737966614406	0.965664048098162	0.24959597731519	0.134017721330585	0.421930217955675	0.788895706292409	0.171137145720722	0.68793647005409	0.796407230438462	0.346395919164697	0.0481019051475269	0.341518455669857	0.509975476626205	0.581842252920069	0.578286376950684	0.163765676384779	0.617656299107914	0.12144351164351	0.46148607643605	0.531895150455744	0.571438973277504	0.26830762236782	0.400797225598906	0.150917943749833	0.333603410672634	0.714868706821456	0.817380376799807	0.421178025515987	0.493356900259354	0.536515682701057	0.293259584573807
Gene340	0.47739397020525	0.460088878755259	0.384732317239587	0.860653597711958	0.726854113027315	0.371332984642239	0.334664672385974	0.613944253668037	0.310351878904374	0.942839134689684	0.465930251634557	0.890815275692349	0.780139342376656	0.679066491538572	0.716826741103755	0.34451646132353	0.873612654537623	0.890895930368907	0.45870751851128	0.631887931315125	0.507788051529849	0.480154543454387	0.480115087074827	0.308538470215429	0.366830736544282	0.672079177344678	0.183120251580783	0.750361948559114	0.525390727053835	0.823650885474656	0.323664183004509	0.740273128767416	0.744112535681737	0.530026186248866	0.179999498430586	0.491651275753104	0.12366943297323	0.402121683958121	0.734228565301096	0.964991747624368	0.615913056993103	0.615082541664645	0.203443695211049	0.652097991777658	0.375111035862947	0.215593027724837	0.579053622273187	0.876817678041965	0.466246513840282	0.169413033087672	0.445076737640459	0.680246007292928	0.331337110597287	0.193379979996125	0.0597094742388576	0.67219182686873	0.61550172122846	0.458450448743367	0.71470959434802	0.599817197792592	0.064311305493889	0.756664526080483	0.603096138397389	0.850776698484913	0.325017229114503	0.231518426258112	0.0766478179629325	0.271526654284801	0.482007654328919	0.62146128887979	0.388188835471572	0.934568361324172	0.788544001296098	0.84034959100994	0.525801091347645	0.203347155128915	0.780442367649675	0.316701201057195	0.434951335725704	0.469974376846937	0.494871937848116	0.962241230445636	0.196950529721704	0.162406459133815	0.216851933698868	0.435579484576312	0.692998359363124	0.461915789437913	0.360900386051672	0.393965279220814	0.421042520254833	0.681844199972591	0.342303799272501	0.476818304349817	0.734908822192067	0.51069629974711	0.260443727960483	0.294676874174743	0.327829772604226	0.623531848001012
